117,185,255
105,182,255
96,175,255
95,174,253
100,172,249
141,229,255
132,229,255
125,232,255
118,225,255
114,212,255
128,213,255
123,228,255
110,225,255
104,227,255
107,222,255
108,212,255
119,206,255
127,199,255
125,227,255
111,224,255
106,226,255
107,222,255
104,209,255
106,197,255
110,191,252
128,225,255
114,219,255
109,218,255
107,213,255
104,199,255
102,187,255
107,186,253
126,210,255
116,204,255
111,204,255
112,200,255
106,189,255
104,179,255
107,179,255
125,197,255
118,194,255
109,194,255
103,189,255
98,181,255
93,175,255
92,171,250
136,197,255
122,195,255
104,185,255
87,177,255
82,175,255
81,175,255
79,174,248
131,223,255
124,225,255
124,230,255
130,233,255
129,227,255
135,222,255
128,231,255
113,229,255
113,232,255
119,232,255
122,225,255
130,223,255
132,225,255
128,231,255
122,228,255
121,225,255
122,219,255
125,214,255
130,226,255
123,227,255
121,227,255
123,220,255
125,212,255
126,205,255
153,212,255
147,213,255
141,212,255
131,206,255
128,200,255
126,195,255
128,196,255
128,203,255
125,201,255
128,200,255
132,197,255
135,197,255
137,216,255
134,221,255
126,221,255
123,218,255
119,212,255
123,226,255
114,226,255
111,224,255
118,228,255
116,216,255
115,207,255
140,216,255
133,214,255
129,212,255
119,201,255
120,199,255
117,217,255
113,219,255
118,225,255
117,221,255
111,210,255
104,199,255
136,211,255
127,208,255
125,207,255
115,197,255
112,192,255
132,212,255
126,207,255
131,213,255
126,207,255
121,200,255
114,190,255
136,206,255
128,203,255
126,204,255
117,195,255
109,189,255
135,203,255
127,199,255
128,201,255
122,196,255
122,195,255
116,188,255
133,200,255
130,199,255
124,196,255
118,190,255
109,182,255
132,196,255
122,193,255
122,193,255
119,193,255
117,190,255
111,183,255
125,190,255
123,191,255
118,184,255
112,180,255
108,175,254
132,193,255
122,189,255
120,191,255
117,189,255
110,183,255
109,179,255
